fold,block,metric,base,arm,delta_pct
validation,pfradv,receiving_yards::cold,13.586627711349974,13.552228900070604,0.2531813781180947
validation,pfradv,receiving_yards::rank1,20.79148158830094,20.879594203149114,-0.42379189993730915
validation,pfradv,receptions,1.2770535239026066,1.2749524537296524,0.1645248326423654
validation,pfradv,receptions::cold,1.087989367411665,1.0863117729629763,0.15419217309813327
validation,pfradv,receptions::rank1,1.5209505844456936,1.520099107439362,0.05598321306684584
validation,pfradv,rushing_yards,16.168166467992307,16.18403683309925,-0.09815810060069818
validation,pfradv,rushing_yards::cold,15.021583321021081,14.87283161466537,0.9902531788879343
validation,pfradv,rushing_yards::rank1,16.97036273868418,17.004272162629615,-0.19981555178039123
validation,pfradv,targets,1.6149344486725725,1.614928833008376,0.0003477332594647997
validation,pfradv,targets::cold,1.3779887695378068,1.3733959421866326,0.3332993310761645
validation,pfradv,targets::rank1,1.924779268034378,1.9240430247415603,0.03825079088520811
test,scheme,attempts,7.857009259675389,7.872831840601434,-0.20138172685186806
test,scheme,attempts::rank1,6.768683300020305,6.905832400692455,-2.026230133588003
test,scheme,carries,2.8709742149894875,2.880428969719203,-0.3293221750426012
test,scheme,carries::cold,2.630588395099582,2.676747003991602,-1.7546876196217864
test,scheme,carries::rank1,2.999158600360714,3.0030088181415278,-0.128376598034885
test,scheme,passing_yards,62.48282925318279,62.31959623128761,0.26124460727242615
test,scheme,passing_yards::rank1,58.57901250486828,58.230866415418404,0.5943188090119178
test,scheme,receiving_yards,16.413939417373783,16.385787217811835,0.17151397264296708
test,scheme,receiving_yards::cold,11.603302511837844,11.458767027127074,1.2456409247566635
test,scheme,receiving_yards::rank1,19.995330809942764,19.989856532095747,0.027377780838189203
test,scheme,receptions,1.2757046880659717,1.2739445080387004,0.13797707602217768
test,scheme,receptions::cold,0.915427647222385,0.9185836741177111,-0.3447598403764962
test,scheme,receptions::rank1,1.5160440995362798,1.5137885762791232,0.14877688965950764
test,scheme,rushing_yards,17.20326942917737,17.10812340416571,0.5530694348731768
test,scheme,rushing_yards::cold,13.013615000448436,12.881173818181699,1.0177124669983995
test,scheme,rushing_yards::rank1,19.53193957715408,19.41326205684091,0.6076074516019103
test,scheme,targets,1.6284615171366652,1.628440017404571,0.0013202480910967651
test,scheme,targets::cold,1.201584974651096,1.2082372805086723,-0.5536275833931681
test,scheme,targets::rank1,1.9342480424760045,1.933720197526136,0.02728941367792226
test,refcrew,attempts,7.857009259675389,7.911124619557905,-0.6887526550369838
test,refcrew,attempts::rank1,6.768683300020305,6.880648117141504,-1.6541594894957434
test,refcrew,carries,2.8709742149894875,2.8781219306618993,-0.24896481602283416
test,refcrew,carries::cold,2.630588395099582,2.697054799113455,-2.526674417696473
test,refcrew,carries::rank1,2.999158600360714,2.988285021544262,0.3625543115707286
test,refcrew,passing_yards,62.48282925318279,62.36851122285938,0.18295911323124026
test,refcrew,passing_yards::rank1,58.57901250486828,58.769563207308806,-0.32528834866358824
test,refcrew,receiving_yards,16.413939417373783,16.402117080775675,0.07202619857116233
test,refcrew,receiving_yards::cold,11.603302511837844,11.512084294040822,0.7861401329833484
test,refcrew,receiving_yards::rank1,19.995330809942764,19.9928358794296,0.012477565572088789
test,refcrew,receptions,1.2757046880659717,1.274870501204838,0.06539027950099863
test,refcrew,receptions::cold,0.915427647222385,0.9096942117090916,0.6263122520594577
test,refcrew,receptions::rank1,1.5160440995362798,1.5144157561687528,0.10740738795297355
test,refcrew,rushing_yards,17.20326942917737,17.18856173890422,0.08549357628618859
test,refcrew,rushing_yards::cold,13.013615000448436,13.10988708670855,-0.7397797326630373
test,refcrew,rushing_yards::rank1,19.53193957715408,19.525712202110455,0.03188303454977337
test,refcrew,targets,1.6284615171366652,1.6295999028778114,-0.06990559673449859
test,refcrew,targets::cold,1.201584974651096,1.219277395719407,-1.4724236272551927
test,refcrew,targets::rank1,1.9342480424760045,1.9359706695752326,-0.08905926548194998
test,pfradv,attempts,7.857009259675389,7.887697696811362,-0.39058675027245915
test,pfradv,attempts::rank1,6.768683300020305,6.864792225825651,-1.4199057858868658
test,pfradv,carries,2.8709742149894875,2.885390382724934,-0.5021350474058384
test,pfradv,carries::cold,2.630588395099582,2.6891261781925313,-2.225273372375436
test,pfradv,carries::rank1,2.999158600360714,3.021195693425623,-0.7347758488750467
test,pfradv,passing_yards,62.48282925318279,62.60231744924175,-0.19123365168818296
test,pfradv,passing_yards::rank1,58.57901250486828,58.741892912223165,-0.2780524976267795
test,pfradv,receiving_yards,16.413939417373783,16.464371194992534,-0.30724968781943307
test,pfradv,receiving_yards::cold,11.603302511837844,11.591518844689906,0.10155442500888734
test,pfradv,receiving_yards::rank1,19.995330809942764,20.129515778387187,-0.6710815125784197
test,pfradv,receptions,1.2757046880659717,1.2749010840591728,0.06299294925514731
test,pfradv,receptions::cold,0.915427647222385,0.9189636542293437,-0.38626832144383894
test,pfradv,receptions::rank1,1.5160440995362798,1.514990048314312,0.06952642223866379
test,pfradv,rushing_yards,17.20326942917737,17.157359372412298,0.26686820754668883
test,pfradv,rushing_yards::cold,13.013615000448436,12.846117347580542,1.2870954985384375
test,pfradv,rushing_yards::rank1,19.53193957715408,19.4974814151033,0.17641956096916545
test,pfradv,targets,1.6284615171366652,1.6306120559892026,-0.13205954392576658
test,pfradv,targets::cold,1.201584974651096,1.2236983641052543,-1.8403516955244337
test,pfradv,targets::rank1,1.9342480424760045,1.9365197804990915,-0.11744812315688247
